Latitude,Longitude,Route Number,Type,Crash Severity,Incident Date,Road Name,Score
37.92208,-78.6812,29,Accident,property damage crash,6/21/2015,MONACAN TRAIL ROAD,0.012304447
38.05102,-78.53104,250,Accident,property damage crash,6/23/2015,IVY ROA,0.016825849
37.96874,-78.51538,20,Accident,property damage crash,6/28/2015,SCOTTSVILLE RD,0.030377569
37.86509,-78.55512,20,Accident,injury crash,7/7/2015,SCOTTSVILLE RD,0.030377569
38.07384,-78.48079,29,Accident,fatal crash,7/21/2015,SEMINOLE TRAIL,0.012304447
37.804258,-78.498432,6,Accident,injury crash,1/6/2013,VALLEY ST,0.022074779
37.96784,-78.61639,29,Accident,property damage crash,8/13/2015,MONACAN TRL,0.012304447
38.09866,-78.48208,743,Accident,property damage crash,8/15/2015,EARLYSVILLE RD,0.014030319
38.02741,-78.43956,250,Accident,property damage crash,8/18/2015,RICHMOND RD,0.016825849
37.91761,-78.68409,29,Accident,property damage crash,8/22/2015,MONACAN TRAIL ROAD,0.012304447
37.90315,-78.69311,29,Accident,injury crash,8/25/2015,MONICAN TRAIL RD,0.012304447
38.05569,-78.53063,601,Accident,injury crash,8/27/2015,OLD GARTH RD,0.017077528
37.96044,-78.55878,631,Accident,property damage crash,9/24/2015,OLD LYNCHBURG RD,0.022779613
38.09374,-78.48626,743,Accident,property damage crash,9/29/2015,EARLYSVILLE ROAD,0.014030319
37.98172743,-78.5441677,631,Accident,property damage crash,10/5/2015,OLD LYNCHBURG ROAD,0.022779613
38.00542,-78.52009,631,Accident,injury crash,10/15/2015,OLD LYNCHBURG RD,0.022779613
37.93845,-78.58968,631,Accident,property damage crash,10/16/2015,OLD LYNCHBURG ROAD,0.022779613
38.01957,-78.42946,250,Accident,fatal crash,10/26/2015,RICHMOND ROAD,0.016825849
38.02548,-78.52939,29,Accident,property damage crash,11/10/2015,RTE 250 BYPASS,0.012304447
38.07468,-78.40591,20,Accident,property damage crash,11/12/2015,2600 X STONY POINT ROAD,0.030377569
38.07005,-78.48425,29,Accident,injury crash,11/26/2015,SEMINOLE TRAIL,0.012304447
37.9221,-78.61831,631,Accident,injury crash,12/4/2015,OLD LYNCHBURG RD,0.022779613
38.04874,-78.7167,250,Accident,injury crash,12/4/2015,ROCKFISH GAP TPK,0.016825849
37.9712,-78.51285,20,Accident,injury crash,12/8/2015,SCOTTSVILLE ROAD,0.030377569
38.00263,-78.40023,729,Accident,property damage crash,12/17/2015,MILTON ROAD,0.011018371
38.06483,-78.49433,743,Accident,property damage crash,12/24/2015,HYDRAULIC ROAD,0.014030319
38.05174,-78.67142,250,Accident,property damage crash,12/24/2015,ROCKFISH GAP TPKE,0.016825849
37.98692,-78.33081,250,Accident,property damage crash,12/31/2015,RICHMOND ROAD,0.016825849
38.064858,-78.486451,29,Arrest,,2/18/2015,0 SEMINOLE TRL,0.012304447
37.944892,-78.535532,20,Arrest,,6/7/2010,100 SCOTTSVILLE RD,0.030377569
38.03928,-78.469878,29,Arrest,,11/8/2012,100 250 BYPASS,0.012304447
37.809133,-78.501964,20,Arrest,,6/18/2014,100 SCOTTSVILLE CTR,0.030377569
37.809133,-78.501964,20,Arrest,,12/9/2012,100 SCOTTSVILLE CTR,0.030377569
37.801173,-78.496531,795,Arrest,,9/24/2015,100 HARDWARE ST,0.027658537
37.801173,-78.496531,795,Arrest,,9/24/2015,100 HARDWARE ST,0.027658537
37.809133,-78.501964,20,Arrest,,4/28/2015,100 SCOTTSVILLE CTR,0.030377569
37.809133,-78.501964,20,Arrest,,4/14/2011,100 SCOTTSVILLE CTR,0.030377569
37.809133,-78.501964,20,Arrest,,7/12/2014,100 SCOTTSVILLE CENTER,0.030377569
37.804661,-78.496352,795,Arrest,,2/2/2016,200 HARDWARE ST,0.027658537
37.798112,-78.494756,20,Arrest,,8/8/2015,200 VALLEY ST,0.030377569
37.798112,-78.494756,20,Arrest,,6/11/2016,200 VALLEY ST,0.030377569
37.798833,-78.495138,20,Arrest,,1/3/2016,300 VALLEY ST,0.030377569
37.798833,-78.495138,20,Arrest,,6/4/2015,300 VALLEY ST,0.030377569
37.798833,-78.495138,20,Arrest,,11/27/2010,300 VALLEY ST,0.030377569
37.807458,-78.494805,795,Arrest,,1/11/2015,300 HARDWARE ST,0.027658537
38.047,-78.470037,631,Arrest,,4/21/2013,400 E RIO RD,0.022779613
38.047,-78.470037,631,Arrest,,11/25/2010,400 RIO RD E,0.022779613
38.087427,-78.483312,631,Arrest,,5/14/2014,500 W RIO RD,0.022779613
38.097049,-78.458011,29,Arrest,,10/6/2010,500 MONACAN TR,0.012304447
38.030794,-78.505052,20,Arrest,,12/6/2014,500 VALLEY ST,0.030377569
38.086237,-78.47844,631,Arrest,,2/17/2016,600 W RIO RD,0.022779613
38.000562,-78.527558,631,Arrest,,5/22/2013,700 OLD LYNCHBURG RD,0.022779613
38.003784,-78.481111,20,Arrest,,8/28/2010,800 SCOTTSVILLE RD,0.030377569
37.994331,-78.529789,631,Arrest,,3/31/2010,800 OLD LYNCHBURG RD,0.022779613
37.994331,-78.529789,631,Arrest,,7/24/2013,800 OLD LYNCHBURG RD,0.022779613
37.809287,-78.532288,6,Arrest,,6/26/2010,900 IRISH RD,0.022074779
38.011726,-78.394594,729,Arrest,,8/18/2012,900 N MILTON RD,0.011018371
38.011726,-78.394594,729,Arrest,,3/26/2011,900 N MILTON RD,0.011018371
38.011726,-78.394594,729,Arrest,,4/11/2010,900 N MILTON RD,0.011018371
37.99165,-78.533337,631,Arrest,,4/7/2010,900 OLD LYNCHBURG RD,0.022779613
38.062589,-78.463737,631,Arrest,,2/14/2012,1000 RIO RD E,0.022779613
38.062589,-78.463737,631,Arrest,,7/5/2015,1000 RIO RD,0.022779613
38.062589,-78.463737,631,Arrest,,8/14/2010,1000 RIO ROD E,0.022779613
38.062589,-78.463737,631,Arrest,,8/4/2013,1000 E RIO RD,0.022779613
38.050266,-78.502484,29,Arrest,,10/1/2013,1000 EMMET ST N,0.012304447
38.062589,-78.463737,631,Arrest,,12/10/2012,1000 E RIO RD,0.022779613
38.062589,-78.463737,631,Arrest,,8/19/2012,1000 E RIO RD,0.022779613
38.062589,-78.463737,631,Arrest,,2/17/2015,1000 E RIO RD,0.022779613
38.066721,-78.487546,29,Arrest,,2/8/2012,1100 SEMINOLE TR,0.012304447
38.066721,-78.487546,29,Arrest,,11/11/2014,1100 SEMINOLE TR,0.012304447
37.984102,-78.305106,250,Arrest,,3/18/2014,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,5/3/2015,1100 RICHMOND RD,0.016825849
38.01713,-78.497806,631,Arrest,,10/12/2011,1100 5TH ST SW,0.022779613
38.01713,-78.497806,631,Arrest,,7/23/2011,1100 5TH ST SW,0.022779613
38.01713,-78.497806,631,Arrest,,4/28/2013,1100 5TH ST SW,0.022779613
37.984102,-78.305106,250,Arrest,,6/27/2012,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,7/26/2016,1100 RICHMOND RD,0.016825849
38.00196,-78.481927,20,Arrest,,12/27/2016,1100 SCOTTSVILLE RD,0.030377569
37.984102,-78.305106,250,Arrest,,1/31/2015,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,7/25/2011,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,10/9/2016,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,8/14/2010,1100 RICHMOND RD,0.016825849
38.009132,-78.506396,631,Arrest,,4/20/2010,1200 5TH ST EXT,0.022779613
38.009132,-78.506396,631,Arrest,,11/12/2013,1200 5TH ST EXT,0.022779613
38.034003,-78.455001,20,Arrest,,6/16/2010,1200 STONY POINT RD,0.030377569
38.069366,-78.485212,29,Arrest,,5/4/2015,1200 SEMINOLE TR,0.012304447
38.069366,-78.485212,29,Arrest,,12/15/2011,1200 SEMINOLE TR,0.012304447
38.033862,-78.454787,250,Arrest,,9/20/2012,1200 RICHMOND RD,0.016825849
38.005364,-78.516656,631,Arrest,,4/27/2014,1300 5TH ST EXT,0.022779613
38.007245,-78.571186,29,Arrest,,3/18/2011,1300 MONACAN TR,0.012304447
38.034309,-78.450465,250,Arrest,,8/28/2011,1300 RICHMOND RD,0.016825849
38.071872,-78.468218,631,Arrest,,7/26/2013,1300 E RIO RD,0.022779613
38.035221,-78.454329,20,Arrest,,10/19/2012,1300 STONY POINT RD,0.030377569
38.034309,-78.450465,250,Arrest,,6/25/2016,1300 RICHMOND RD,0.016825849
38.035221,-78.454329,20,Arrest,,10/2/2014,1300 STONY POINT RD,0.030377569
38.005364,-78.516656,631,Arrest,,3/9/2010,1400 5TH ST EXT,0.022779613
38.0061,-78.512073,631,Arrest,,10/10/2012,1400 5TH ST,0.022779613
38.074786,-78.468119,631,Arrest,,2/8/2014,1400 E RIO RD,0.022779613
38.036358,-78.452968,20,Arrest,,7/31/2010,1400 STONY POINT RD,0.030377569
38.033091,-78.447152,250,Arrest,,4/5/2013,1400 RICHMOND RD,0.016825849
38.05597,-78.496342,29,Arrest,,10/12/2014,1400 N EMMET ST,0.012304447
37.864789,-78.555586,692,Arrest,,10/14/2012,1400 PLANK RD,0.022813036
37.993312,-78.489191,20,Arrest,,6/26/2011,1400 SCOTTSVILLE RD,0.030377569
38.076873,-78.478472,29,Arrest,,4/3/2011,1400 SEMINOLE TRL,0.012304447
38.033091,-78.447152,250,Arrest,,1/4/2015,1400 RICHMOND RD,0.016825849
38.077208,-78.471074,631,Arrest,,2/20/2010,1500 E RIO RD,0.022779613
38.078005,-78.477459,29,Arrest,,1/1/2010,1500 SEMINOLE TR,0.012304447
38.005364,-78.516656,631,Arrest,,4/8/2014,1500 5TH ST EXT,0.022779613
38.040614,-78.446592,20,Arrest,,2/5/2012,1500 STONY POINT RD,0.030377569
38.040614,-78.446592,20,Arrest,,6/15/2013,1500 STONY POINT RD,0.030377569
38.078005,-78.477459,29,Arrest,,2/12/2015,1500 SEMINOLE TR,0.012304447
38.078005,-78.477459,29,Arrest,,1/25/2014,1500 SEMINOLE TR,0.012304447
38.078005,-78.477459,29,Arrest,,7/23/2011,1500 SEMINOLE TR,0.012304447
38.078005,-78.477459,29,Arrest,,3/16/2016,1500 SEMINOLE TR,0.012304447
38.080596,-78.475558,29,Arrest,,4/20/2013,1600 SEMINOLE TR,0.012304447
38.005364,-78.516656,631,Arrest,,3/17/2011,1600 5TH ST EXT,0.022779613
38.005364,-78.516656,631,Arrest,,2/4/2015,1600 5TH ST EXT,0.022779613
38.005364,-78.516656,631,Arrest,,1/22/2011,1600 5TH ST EXT,0.022779613
38.080596,-78.475558,29,Arrest,,2/26/2013,1600 SEMINOLE TR,0.012304447
38.077766,-78.474504,631,Arrest,,6/13/2011,1600 E RIO RD,0.022779613
38.005364,-78.516656,631,Arrest,,3/8/2010,1600 5TH ST EXT,0.022779613
38.044276,-78.445575,20,Arrest,,10/24/2010,1600 STONY POINT RD,0.030377569
38.009952,-78.506214,631,Arrest,,12/17/2010,1600 5TH ST SW,0.022779613
38.077766,-78.474504,631,Arrest,,10/31/2011,1600 RIO RD E,0.022779613
38.077766,-78.474504,631,Arrest,,1/18/2015,1600 E RIO RD,0.022779613
38.077766,-78.474504,631,Arrest,,12/5/2013,1600 E RIO RD,0.022779613
37.967442,-78.551883,631,Arrest,,1/1/2013,1600 OLD LYNCHBURG RD,0.022779613
38.080596,-78.475558,29,Arrest,,12/21/2011,1600 SEMINOLE TR,0.012304447
38.080596,-78.475558,29,Arrest,,4/2/2011,1600 SEMINOLE TRAIL,0.012304447
38.080596,-78.475558,29,Arrest,,5/6/2015,1600 SEMINOLE TR,0.012304447
38.086629,-78.490675,743,Arrest,,2/28/2013,1700 EARLYSVILLE RD,0.014030319
37.989475,-78.443051,795,Arrest,,6/7/2014,1700 JAMES MONROE PKWY,0.027658537
38.086629,-78.490675,743,Arrest,,3/21/2015,1700 EARLYSVILLE RD,0.014030319
38.085918,-78.47135,29,Arrest,,4/22/2011,1800 SEMINOLE TR,0.012304447
38.085918,-78.47135,29,Arrest,,9/3/2016,1800 SEMINOLE TRL,0.012304447
38.059867,-78.493149,29,Arrest,,5/7/2010,1800 EMMET ST,0.012304447
38.004435,-78.410402,729,Arrest,,4/17/2013,1800 MILTON RD,0.011018371
38.085918,-78.47135,29,Arrest,,6/12/2010,1800 SEMINOLE TRAIL,0.012304447
38.052028,-78.439715,20,Arrest,,6/24/2010,1800 STONY POINT RD,0.030377569
38.060641,-78.492567,29,Arrest,,6/15/2014,1900 EMMET ST N,0.012304447
38.060641,-78.492567,29,Arrest,,7/14/2010,1900 EMMETT ST,0.012304447
38.054711,-78.436474,20,Arrest,,8/5/2011,1900 STONY POINT RD,0.030377569
37.983914,-78.504302,20,Arrest,,9/3/2010,1900 SCOTTSVILLE RD,0.030377569
38.020565,-78.430328,250,Arrest,,1/29/2010,2000 RICHMOND RD,0.016825849
38.062525,-78.49173,743,Arrest,,10/23/2010,2000 HYDRAULIC RD,0.014030319
38.062525,-78.49173,743,Arrest,,12/24/2010,2000 HYDRAULIC RD,0.014030319
38.093628,-78.486357,743,Arrest,,9/19/2015,2000 EARLYSVILLE RD,0.014030319
38.093628,-78.486357,743,Arrest,,8/6/2010,2000 EARLYSVILLE RD,0.014030319
38.006122,-78.402635,729,Arrest,,5/17/2014,2000 MILTON RD,0.011018371
38.062525,-78.49173,743,Arrest,,1/3/2011,2000 HYDRAULIC RD,0.014030319
38.102559,-78.553857,601,Arrest,,12/29/2011,2000 GARTH RD,0.017077528
38.020565,-78.430328,250,Arrest,,10/21/2016,2000 RICHMOND RD,0.016825849
37.9807,-78.597299,29,Arrest,,4/12/2011,2100 MONACAN TRL,0.012304447
38.093751,-78.467144,29,Arrest,,2/17/2012,2100 SEMINOLE TR,0.012304447
38.018193,-78.42703,250,Arrest,,3/2/2011,2100 RICHMOND RD,0.016825849
38.018193,-78.42703,250,Arrest,,2/21/2016,2100 RICHMOND RD,0.016825849
38.002634,-78.400191,729,Arrest,,2/16/2012,2100 MILTON RD,0.011018371
38.064271,-78.493463,743,Arrest,,12/27/2015,2200 HYDRAULIC RD,0.014030319
38.096441,-78.464879,29,Arrest,,3/12/2011,2200 SEMINOLE TR,0.012304447
38.097794,-78.46345,29,Arrest,,2/15/2011,2200 SEMINOLE LN,0.012304447
38.016547,-78.426024,250,Arrest,,3/15/2015,2200 RICHMOND RD,0.016825849
38.016547,-78.426024,250,Arrest,,6/23/2013,2200 RICHMOND RD,0.016825849
38.098416,-78.482126,743,Arrest,,8/15/2015,2200 EARLYSVILLE RD,0.014030319
37.975767,-78.512025,20,Arrest,,3/26/2013,2200 SCOTTSVILLE RD,0.030377569
38.099776,-78.462219,29,Arrest,,2/9/2012,2300 SEMINOLE TR,0.012304447
38.015896,-78.422018,250,Arrest,,7/30/2010,2300 RICHMOND RD,0.016825849
38.06461,-78.421137,20,Arrest,,4/3/2011,2300 STONY POINT RD,0.030377569
38.065379,-78.495112,743,Arrest,,1/6/2011,2400 HYDRAULIC RD,0.014030319
38.047622,-78.523974,250,Arrest,,8/4/2011,2400 IVY RD,0.016825849
38.065379,-78.495112,743,Arrest,,8/8/2010,2400 HYDRAULIC RD,0.014030319
38.047622,-78.523974,250,Arrest,,12/6/2014,2400 IVY RD,0.016825849
38.015483,-78.417808,250,Arrest,,5/14/2014,2400 RICHMOND RD,0.016825849
37.905836,-78.544015,20,Arrest,,6/9/2012,2400 SCOTTSVILLE RD,0.030377569
38.066736,-78.496417,743,Arrest,,5/7/2012,2500 HYDRAULIC RD,0.014030319
37.987285,-78.402098,729,Arrest,,2/3/2011,2500 MILTON RD,0.011018371
38.105352,-78.480015,743,Arrest,,10/13/2013,2500 EARLYSVILLE RD,0.014030319
37.987285,-78.402098,729,Arrest,,12/21/2012,2500 MILTON RD,0.011018371
37.82158,-78.590302,6,Arrest,,11/4/2014,2500 IRISH RD,0.022074779
38.099776,-78.462219,29,Arrest,,9/15/2011,2500 SEMINOLE TR,0.012304447
38.015667,-78.410787,250,Arrest,,6/16/2013,2600 RICHMOND RD,0.016825849
38.068403,-78.497272,743,Arrest,,8/7/2010,2600 HYDRAULIC RD,0.014030319
38.05126,-78.53198,250,Arrest,,9/25/2012,2600 IVY RD,0.016825849
38.074764,-78.405713,20,Arrest,,10/24/2011,2600 STONY POINT RD,0.030377569
38.106687,-78.551493,601,Arrest,,8/13/2016,2600 FREE UNION RD,0.017077528
38.068403,-78.497272,743,Arrest,,1/26/2014,2600 HYDRAULIC RD,0.014030319
38.068403,-78.497272,743,Arrest,,1/15/2012,2600 HYDRAULIC RD,0.014030319
38.097036,-78.457326,29,Arrest,,6/24/2013,2700 MONACAN TR,0.012304447
38.112577,-78.47756,743,Arrest,,3/16/2014,2700 EARLYSVILLE RD,0.014030319
38.112577,-78.47756,743,Arrest,,10/11/2014,2700 EARLYSVILLE RD,0.014030319
37.824988,-78.599193,6,Arrest,,6/14/2015,2700 IRISH RD,0.022074779
38.071319,-78.498482,743,Arrest,,10/21/2012,2700 HYDRAULIC RD,0.014030319
38.071319,-78.498482,743,Arrest,,9/27/2014,2700 HYDRAULIC RD,0.014030319
38.112577,-78.47756,743,Arrest,,9/20/2014,2700 EARLYSVILLE RD,0.014030319
38.104332,-78.582387,601,Arrest,,8/20/2012,2700 GARTH RD,0.017077528
38.113309,-78.452842,29,Arrest,,11/8/2010,2800 SEMINOLE TR,0.012304447
38.050847,-78.550406,250,Arrest,,10/27/2010,2800 IVY RD,0.016825849
38.104185,-78.585557,601,Arrest,,7/22/2016,2800 GARTH RD,0.017077528
38.11601,-78.451076,29,Arrest,,10/16/2011,2900 SEMINOLE TR,0.012304447
38.015841,-78.399941,250,Arrest,,7/27/2013,2900 RICHMOND RD,0.016825849
37.97422,-78.405172,729,Arrest,,12/9/2015,2900 MILTON RD,0.011018371
37.967305,-78.627872,29,Arrest,,3/13/2015,2900 MONACAN TR RD,0.012304447
38.097026,-78.457265,29,Arrest,,11/22/2013,2900 MONACAN TR,0.012304447
38.050784,-78.549367,250,Arrest,,3/26/2012,2900 IVY RD,0.016825849
38.080366,-78.49382,743,Arrest,,7/13/2012,2900 HYDRAULIC RD,0.014030319
38.01395,-78.396578,250,Arrest,,1/8/2016,3000 RICHMOND RD,0.016825849
38.05096,-78.552151,250,Arrest,,1/19/2011,3000 IVY RD,0.016825849
38.01395,-78.396578,250,Arrest,,7/12/2015,3000 RICHMOND RD,0.016825849
37.968033,-78.634245,29,Arrest,,6/12/2015,3000 MONACAN TR RD,0.012304447
38.05096,-78.552151,250,Arrest,,6/10/2015,3000 IVY RD,0.016825849
38.05096,-78.552151,250,Arrest,,2/20/2010,3000 IVY RD,0.016825849
38.023104,-78.534715,29,Arrest,,4/17/2010,3100 FONTAINE AVE EXT,0.012304447
37.90636,-78.543597,20,Arrest,,7/22/2011,3100 SCOTTSVILLE RD,0.030377569
37.90636,-78.543597,20,Arrest,,11/9/2014,3100 SCOTTSVILLE RD,0.030377569
37.90636,-78.543597,20,Arrest,,11/21/2010,3100 SCOTTSVILLE RD,0.030377569
37.925637,-78.612204,631,Arrest,,4/24/2011,3100 OLD LYNCHBURG RD,0.022779613
38.123487,-78.445253,29,Arrest,,9/7/2010,3200 SEMINOLE TR,0.012304447
38.123487,-78.445253,29,Arrest,,11/12/2011,3200 SEMINOLE TRL,0.012304447
38.123487,-78.445253,29,Arrest,,6/19/2010,3200 SEMINOLE TR,0.012304447
37.923734,-78.616053,631,Arrest,,12/5/2015,3200 OLD LYNCHBURG RD,0.022779613
38.010504,-78.386227,250,Arrest,,1/27/2012,3300 RICHMOND RD,0.016825849
38.105575,-78.606196,601,Arrest,,10/5/2013,3300 GARTH RD,0.017077528
38.010504,-78.386227,250,Arrest,,9/28/2015,3300 RICHMOND RD,0.016825849
38.13314,-78.45861,743,Arrest,,8/8/2011,3300 EARLYSVILLE RD,0.014030319
38.127805,-78.446168,29,Arrest,,1/28/2012,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,11/9/2011,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,9/4/2012,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,10/22/2012,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,11/5/2011,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,9/9/2016,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,12/27/2011,3400 SEMINOLE TR,0.012304447
38.127805,-78.446168,29,Arrest,,10/24/2010,3400 SEMINOLE TRL,0.012304447
38.054703,-78.568254,250,Arrest,,1/24/2010,3500 IVY RD,0.016825849
38.132424,-78.435346,29,Arrest,,6/12/2010,3500 SEMINOLE TR,0.012304447
37.938686,-78.539529,20,Arrest,,7/6/2013,3500 SCOTTSVILLE RD,0.030377569
37.918651,-78.635082,692,Arrest,,5/11/2012,3600 PLANK RD,0.022813036
38.10607,-78.380476,20,Arrest,,12/22/2010,3600 STONY POINT RD,0.030377569
38.05536,-78.574565,250,Arrest,,9/18/2010,3700 IVY RD,0.016825849
38.143981,-78.467661,743,Arrest,,8/9/2015,3700 EARLYSVILLE RD,0.014030319
38.055363,-78.578376,250,Arrest,,9/6/2010,3800 IVY RD,0.016825849
38.145805,-78.471078,743,Arrest,,3/21/2011,3800 EARLYSVILLE RD,0.014030319
38.110935,-78.37261,20,Arrest,,7/3/2010,3800 STONY POINT RD,0.030377569
38.110702,-78.622464,601,Arrest,,7/7/2012,3800 GARTH RD,0.017077528
38.110935,-78.37261,20,Arrest,,8/22/2015,3800 STONEY POINT RD,0.030377569
38.110935,-78.37261,20,Arrest,,10/30/2014,3800 STONY POINT RD,0.030377569
38.003165,-78.36488,250,Arrest,,1/2/2014,3900 RICHMOND RD,0.016825849
38.143443,-78.428625,29,Arrest,,6/3/2014,3900 SEMINOLE TR,0.012304447
38.146415,-78.425951,29,Arrest,,5/14/2015,4000 SEMINOLE TR,0.012304447
37.937867,-78.637894,692,Arrest,,10/19/2014,4100 PLANK RD,0.022813036
38.055655,-78.594039,250,Arrest,,11/30/2014,4200 IVY RD,0.016825849
37.940831,-78.637129,692,Arrest,,4/4/2015,4200 PLANK RD,0.022813036
38.055655,-78.594039,250,Arrest,,6/15/2014,4200 IVY RD,0.016825849
38.05627,-78.596,250,Arrest,,1/4/2011,4200 IVY RD (TODDSBURY OF IVY),0.016825849
38.155659,-78.420073,29,Arrest,,5/19/2013,4300 SEMINOLE TR,0.012304447
38.155659,-78.420073,29,Arrest,,8/21/2016,4300 SEMINOLE TR,0.012304447
38.059452,-78.654248,250,Arrest,,7/19/2014,4300 ROCKFISH GAP TNPK,0.016825849
38.09698,-78.457083,29,Arrest,,6/8/2010,4300 MONACAN TR,0.012304447
38.09698,-78.457083,29,Arrest,,1/20/2010,4500 MONACAN TR,0.012304447
37.907368,-78.542979,20,Arrest,,11/25/2010,4600 SCOTTSVILLE RD,0.030377569
38.117469,-78.657684,601,Arrest,,7/11/2012,4600 GARTH RD,0.017077528
37.956896,-78.649334,692,Arrest,,4/17/2010,4700 PLANK RD,0.022813036
38.060621,-78.611093,250,Arrest,,5/1/2011,4800 IVY RD,0.016825849
38.060621,-78.611093,250,Arrest,,5/15/2014,4800 IVY RD,0.016825849
38.172881,-78.409096,29,Arrest,,4/26/2014,4900 SEMINOLE TR,0.012304447
38.172881,-78.409096,29,Arrest,,11/10/2013,4900 SEMINOLE TR,0.012304447
38.174585,-78.452167,743,Arrest,,7/14/2013,5200 ADVANCE MUILLS RD,0.014030319
38.188019,-78.573466,601,Arrest,,9/5/2011,5500 FREE UNION RD,0.017077528
38.189998,-78.398078,29,Arrest,,8/1/2013,5500 SEMINOLE TR,0.012304447
38.050988,-78.705451,250,Arrest,,3/14/2010,5900 ROCKFISH GAP TNPK,0.016825849
37.869483,-78.555967,20,Arrest,,7/3/2014,5900 SCOTTSVILLE RD,0.030377569
37.869483,-78.555967,20,Arrest,,6/22/2010,5900 SCOTTSVILLE RD,0.030377569
37.982256,-78.709941,692,Arrest,,1/21/2012,6200 PLANK RD,0.022813036
37.982256,-78.709941,692,Arrest,,1/22/2012,6200 PLANK RD,0.022813036
38.09698,-78.457083,29,Arrest,,5/8/2012,6200 MONACAN TR,0.012304447
37.87345,-78.717274,29,Arrest,,5/17/2015,6200 MONACAN TR RD,0.012304447
38.047834,-78.719747,250,Arrest,,10/6/2016,6300 ROCKFISH GAP TNPK,0.016825849
38.04598,-78.723339,250,Arrest,,3/2/2015,6400 ROCKFISH GAP TPKE,0.016825849
37.992151,-78.718654,692,Arrest,,12/26/2011,6500 PLANK RD,0.022813036
38.041576,-78.732519,250,Arrest,,10/19/2015,6700 ROCKFISH GAP TNPK,0.016825849
37.835608,-78.541656,20,Arrest,,1/5/2013,7100 SCOTTSVILLE RD,0.030377569
38.012454,-78.747939,692,Arrest,,4/21/2011,7300 PLANK RD,0.022813036
37.822875,-78.518036,20,Arrest,,4/27/2014,7600 SCOTTSVILLE RD,0.030377569
37.820755,-78.513116,20,Arrest,,3/9/2012,7800 SCOTTSVILLE RD,0.030377569
38.031001,-78.809526,250,Arrest,,10/28/2015,8900 ROCKFISH GAP TNPK,0.016825849
37.984043,-78.306661,250,Arrest,,3/11/2015,1000 RICHMOND RD,0.016825849
38.064226,-78.489811,29,Arrest,,1/7/2012,1000 SEMINOLE TR,0.012304447
38.011176,-78.559186,29,Arrest,,8/19/2011,1000 MONACAN TRAIL,0.012304447
37.810043,-78.536597,6,Arrest,,6/5/2010,1000 IRISH RD,0.022074779
38.064226,-78.489811,29,Arrest,,1/17/2010,1000 SEMINOLE TR,0.012304447
38.011176,-78.559186,29,Arrest,,3/1/2012,1000 MONACAN TR,0.012304447
38.003784,-78.481111,20,Arrest,,4/13/2012,1000 SCOTTSVILLE RD,0.030377569
38.011176,-78.559186,29,Arrest,,8/30/2014,1000 MONACAN TRAIL RD,0.012304447
38.062589,-78.463737,631,Arrest,,8/18/2012,1000 E RIO RD,0.022779613
37.895498,-78.871987,29,Arrest,,3/21/2010,100 MONACAN TR,0.012304447
37.895498,-78.871987,29,Arrest,,1/24/2012,100 MONACAN TR,0.012304447
38.03928,-78.469878,29,Arrest,,7/26/2012,100 250 BYPASS,0.012304447
38.03928,-78.469878,29,Arrest,,7/20/2012,100 250 BYPASS,0.012304447
37.895498,-78.871987,29,Arrest,,3/17/2014,100 MONACAN TR,0.012304447
37.80786,-78.502787,6,Arrest,,7/14/2013,100 IRISH RD,0.022074779
37.80786,-78.502787,6,Arrest,,9/8/2013,100 IRISH RD,0.022074779
37.801173,-78.496531,795,Arrest,,9/8/2011,100 HARDWARE ST,0.027658537
38.030472,-78.48183,250,Arrest,,10/6/2012,100 W MAIN ST,0.016825849
38.018539,-78.513341,631,Arrest,,9/28/2015,100 OLD LYNCHBURG RD,0.022779613
38.066721,-78.487546,29,Arrest,,4/13/2013,1100 SEMINOLE TR,0.012304447
38.066991,-78.466321,631,Arrest,,1/25/2010,1100 E RIO RD,0.022779613
37.984102,-78.305106,250,Arrest,,12/18/2011,1100 RICHMOND RD,0.016825849
37.984102,-78.305106,250,Arrest,,7/9/2016,1100 RICHMOND RD,0.016825849
38.066991,-78.466321,631,Arrest,,12/26/2010,1100 E RIO RD,0.022779613
37.810999,-78.540899,6,Arrest,,8/4/2015,1100 IRISH RD,0.022074779
38.078349,-78.535849,601,Arrest,,11/2/2010,1100 GARTH RD,0.017077528
38.01713,-78.497806,631,Arrest,,10/9/2010,1100 5TH ST,0.022779613
38.066721,-78.487546,29,Arrest,,5/21/2010,1100 SEMINOLE TR,0.012304447
38.01713,-78.497806,631,Arrest,,2/20/2010,1100 5TH ST,0.022779613
