Route.Number,Seg.Number,Latitude,Longitude,Incident.Date,Time,Day,Road.Name,Crash.Severity,Direction,Light.Condition,Roadway.Type,Surface.Type,Type,Density.Score,DD.Check.Score,Seg.Density.Score,Seg.DD.Check.Score,Den.Top20Rt,Den.Top50Seg,DD.Top20Rt,DD.Top50Seg
618,598,37.91925052,-78.39891231,1/29/2011,10:50:00 PM,Sat,MARTIN KINGS ROAD,injury crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.011517536,0.087671233,0,0.029223744,Yes,No,No,No
729,1236,37.99083546,-78.40071908,2/3/2011,8:47:00 PM,Thu,2400 block of milton rd,property damage crash,East,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.011018371,0.226484018,0.000227273,0.007305936,Yes,No,Yes,No
627,641,37.928028,-78.51625,2/4/2011,6:11:00 PM,Fri,CARTERS MTN RD,property damage crash,South,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.029451897,0.058447489,0.001754386,0.007305936,No,No,No,No
250,418,38.05108913,-78.5309483,2/8/2011,11:13:00 PM,Tue,IVY RD,property damage crash,East,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.016825849,1.928767123,7.69231E-05,0.007305936,Yes,No,Yes,No
637,743,38.05413682,-78.59443197,2/8/2011,11:23:00 PM,Tue,DICK WOODS ROAD,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.014167045,0.080365297,0,0.014611872,Yes,No,No,No
600,488,38.13188287,-78.39189819,2/25/2011,7:10:00 PM,Fri,WATTS PASSAGE ROAD,injury crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.032098765,0.087671233,0.002325581,0.014611872,Yes,No,No,No
628,644,38.24903256,-78.5822411,3/5/2011,5:03:00 AM,Sat,SIMMONS GAP RD,injury crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.038095238,0.058447489,0.038095238,0.058447489,No,Yes,No,Yes
20,65,38.03459256,-78.4546727,3/9/2011,8:51:00 PM,Wed,STONY POINT ROAD,property damage crash,North,4. Darkness - Road Lighted,1. Straight - Level,2. Wet,Accident,0.030377569,1.56347032,0.000227273,0.014611872,Yes,No,Yes,No
614,571,38.11199168,-78.62518429,3/10/2011,5:59:00 PM,Thu,GARTH RD,property damage crash,East,2. Daylight,1. Straight - Level,2. Wet,Accident,0.009259485,0.087671233,0.000384615,0.007305936,No,No,No,No
22,105,38.02463809,-78.35603934,3/12/2011,4:14:00 AM,Sat,LOUISA ROAD,property damage crash,South,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.005519566,0.219178082,0.000117647,0.007305936,No,No,Yes,No
742,1276,38.00655345,-78.49296205,3/17/2011,4:56:00 PM,Thu,AVON ST EXT,property damage crash,North,2. Daylight,1. Straight - Level,1. Dry,Accident,0.001909091,0.153424658,0.001,0.080365297,No,Yes,Yes,Yes
53,216,38.0043799,-78.45516512,3/19/2011,6:02:00 PM,Sat,thomas jefferson prkwy,property damage crash,Not Provided,2. Daylight,4. Grade - Curve,1. Dry,Accident,0.008475812,0.4456621,0.001265823,0.073059361,No,Yes,Yes,Yes
1541,2272,38.1385855,-78.51621804,3/19/2011,1:44:00 AM,Sat,430 WILLWOOD DR,property damage crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.011764706,0.014611872,0,0.014611872,No,No,No,No
631,683,38.07800759,-78.47122892,3/20/2011,4:43:00 AM,Sun,RIO ROAD WEST,property damage crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.022779613,1.234703196,0.000117647,0.014611872,Yes,No,Yes,No
743,1291,38.11251653,-78.47760832,4/5/2011,12:55:00 AM,Tue,earlysville rd,injury crash,Not Provided,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.014030319,0.745205479,0.000306122,0.021917808,Yes,No,Yes,No
742,1275,38.00061206,-78.49775754,4/12/2011,7:22:00 PM,Tue,AVON ST EXT,pedestrian injury crash,Not Provided,3. Dusk,1. Straight - Level,1. Dry,Accident,0.001909091,0.153424658,0.000181818,0.014611872,No,No,Yes,No
742,1270,37.98519937,-78.50556944,4/13/2011,1:29:00 AM,Wed,1996 avon st extended,property damage crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,2. Wet,Accident,0.001909091,0.153424658,0.000181818,0.014611872,No,No,Yes,No
240,308,38.05496921,-78.69848963,4/15/2011,2:30:00 PM,Fri,CROZET AVE,injury crash,South,2. Daylight,4. Grade - Curve,1. Dry,Accident,0.005622565,0.233789954,0.000147059,0.007305936,No,No,Yes,No
20,83,38.08285119,-78.40448768,4/20/2011,8:39:00 PM,Wed,STONY POINT ROAD,injury crash,South,1. Dawn,6. Hillcrest - Curve,4. Icy,Accident,0.030377569,1.56347032,0.000789474,0.021917808,Yes,No,Yes,No
692,1083,38.01254079,-78.74941612,4/21/2011,8:51:00 PM,Thu,7332 PLANK RD,property damage crash,East,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.022813036,0.226484018,0.003703704,0.021917808,Yes,No,Yes,No
729,1235,37.97873949,-78.40351761,4/22/2011,10:58:00 PM,Fri,MILTON RD,property damage crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.011018371,0.226484018,0.001590909,0.051141553,Yes,Yes,Yes,Yes
785,1389,38.13566556,-78.42376581,4/23/2011,9:09:00 PM,Sat,PRITCHETT LANE,injury crash,North,4. Darkness - Road Lighted,2. Curve - Level,1. Dry,Accident,0.012138728,0.021917808,0.0015625,0.007305936,No,No,No,No
250,411,38.05130152,-78.55937957,4/23/2011,12:15:00 AM,Sat,IVY RD,property damage crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,2. Wet,Accident,0.016825849,1.928767123,7.69231E-05,0.007305936,Yes,No,Yes,No
631,653,37.91889541,-78.62625841,4/24/2011,5:38:00 AM,Sun,OLD LYNCHBURG ROAD,property damage crash,North,1. Dawn,4. Grade - Curve,1. Dry,Accident,0.022779613,1.234703196,0.018181818,0.102283105,Yes,Yes,Yes,Yes
22,103,38.01579097,-78.38816061,4/24/2011,10:10:00 PM,Sun,LOUISA ROAD,injury crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.005519566,0.219178082,0.001058824,0.065753425,No,Yes,Yes,Yes
691,1060,37.99785241,-78.75849999,4/28/2011,12:33:00 PM,Thu,ORTMAN RD,property damage crash,South,2. Daylight,4. Grade - Curve,1. Dry,Accident,0.00662069,0.029223744,0.003508772,0.014611872,No,No,No,No
649,796,38.08513016,-78.40352857,5/8/2011,7:47:00 PM,Sun,PROFIT ROAD,injury crash,West,3. Dusk,2. Curve - Level,1. Dry,Accident,0.004837444,0.189954338,0.001904762,0.058447489,No,Yes,Yes,Yes
810,1473,38.11880379,-78.66370789,5/13/2011,11:51:00 PM,Fri,BROWNS GAP TPKE,property damage crash,Not Provided,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.019907987,0.146118721,0.001875,0.021917808,Yes,No,Yes,No
601,513,38.16461338,-78.57284503,5/13/2011,10:28:00 PM,Fri,4700 / FREE UNION RD,injury crash,South,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.017077528,0.306849315,0.000454545,0.007305936,Yes,No,Yes,No
64,251,38.03381798,-78.60238842,5/13/2011,2:10:00 PM,Fri,INTERSTATE 64 EASTBOUND,injury crash,West,2. Daylight,1. Straight - Level,1. Dry,Accident,0.006583343,0.898630137,0.000428571,0.065753425,No,No,Yes,Yes
64,231,38.01905585,-78.53400255,5/13/2011,6:10:00 PM,Fri,I-64,property damage crash,East,3. Dusk,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,0.000208333,0.03652968,No,No,Yes,No
20,102,38.16219181,-78.30402383,5/13/2011,9:16:00 PM,Fri,STONY POINT ROAD,fatal crash,North,5. Darkness - Road Not Lighted,6. Hillcrest - Curve,1. Dry,Accident,0.030377569,1.56347032,0.000952381,0.014611872,Yes,No,Yes,No
250,348,38.01610054,-78.42369527,5/14/2011,2:42:00 AM,Sat,RICHMOND RD,injury crash,East,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.016825849,1.928767123,8.69565E-05,0.014611872,Yes,No,Yes,No
250,337,38.03207196,-78.44681607,5/14/2011,9:46:00 PM,Sat,RICHMOND RD,property damage crash,East,4. Darkness - Road Lighted,3. Grade - Straight,2. Wet,Accident,0.016825849,1.928767123,8.10811E-05,0.021917808,Yes,No,Yes,No
706,1119,37.96937013,-78.57322814,5/15/2011,6:11:00 PM,Sun,2500 block of dudley moutain rd,property damage crash,West,2. Daylight,2. Curve - Level,2. Wet,Accident,0.033333333,0.065753425,0.014814815,0.029223744,No,No,No,No
810,1466,38.07743824,-78.69890871,5/17/2011,10:12:00 PM,Tue,CROZET AVE,property damage crash,Not Provided,4. Darkness - Road Lighted,1. Straight - Level,2. Wet,Accident,0.019907987,0.146118721,0.000434783,0.007305936,Yes,No,Yes,No
712,1156,37.92266776,-78.63737731,5/18/2011,12:58:00 PM,Wed,plank road,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.019406658,0.087671233,0.005333333,0.029223744,Yes,No,No,No
20,91,38.10705228,-78.37905458,5/20/2011,11:12:00 PM,Fri,STONY POINT RD,property damage crash,North,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.030377569,1.56347032,0.000526316,0.014611872,Yes,No,Yes,No
743,1279,38.06219831,-78.49169806,5/28/2011,1:00:00 AM,Sat,HYDRAULIC RD,injury crash,West,4. Darkness - Road Lighted,3. Grade - Straight,1. Dry,Accident,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
649,813,38.13574635,-78.44218065,5/29/2011,7:18:00 PM,Sun,AIRPORT RD,injury crash,Not Provided,3. Dusk,1. Straight - Level,1. Dry,Accident,0.004837444,0.189954338,0.000253165,0.014611872,No,No,Yes,No
20,69,38.04812872,-78.44234997,6/4/2011,11:53:00 PM,Sat,stony point rd,injury crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.030377569,1.56347032,0.000227273,0.014611872,Yes,No,Yes,No
64,244,38.04529162,-78.7617865,6/4/2011,8:48:00 PM,Sat,INTERSTATE 64 WESTBOUND,injury crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.006583343,0.898630137,0.00035,0.051141553,No,No,Yes,Yes
250,417,38.0524319,-78.53985227,6/7/2011,10:09:00 PM,Tue,ivy road,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000153846,0.014611872,Yes,No,Yes,No
1411,2004,38.06522419,-78.49509046,6/8/2011,2:06:00 AM,Wed,INGLEWOOD DRIVE,injury crash,South,4. Darkness - Road Lighted,3. Grade - Straight,1. Dry,Accident,0.01247613,0.058447489,0.005494505,0.03652968,No,Yes,No,No
616,588,37.99346887,-78.33749669,6/10/2011,5:36:00 PM,Fri,BLACK CAT RD,property damage crash,North,2. Daylight,2. Curve - Level,1. Dry,Accident,0.00234717,0.051141553,0.00025974,0.014611872,No,No,No,No
715,1188,37.83980526,-78.60707263,6/11/2011,10:51:00 PM,Sat,esmont rd,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.016878163,0.087671233,0.00483871,0.021917808,Yes,No,No,No
601,510,38.15436849,-78.56303878,6/11/2011,2:09:00 AM,Sat,4286 FREE UNION RD,property damage crash,East,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.017077528,0.306849315,0.001818182,0.029223744,Yes,No,Yes,No
53,217,38.00321707,-78.47928019,6/18/2011,10:55:00 PM,Sat,THOMAS JEFFERSON PKWY,injury crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.008475812,0.4456621,0.001910112,0.124200913,No,Yes,Yes,Yes
769,1358,38.05514848,-78.42811629,6/21/2011,11:44:00 PM,Tue,ROCKY HOLLOW ROAD,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.012734584,0.03652968,0.004,0.021917808,No,No,No,No
631,655,37.98156994,-78.54423559,6/21/2011,6:54:00 PM,Tue,OLD LYNCHBURG RD,property damage crash,North,3. Dusk,4. Grade - Curve,2. Wet,Accident,0.022779613,1.234703196,0.004545455,0.073059361,Yes,Yes,Yes,Yes
712,1156,37.91881862,-78.63585975,6/24/2011,11:25:00 PM,Fri,PLANK RD,injury crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.019406658,0.087671233,0.005333333,0.029223744,Yes,No,No,No
641,759,38.16304829,-78.32959673,6/25/2011,6:26:00 AM,Sat,BURNLEY STATION RD,property damage crash,West,2. Daylight,1. Straight - Level,1. Dry,Accident,0.012190683,0.065753425,0.004040404,0.029223744,No,No,No,No
29,190,38.08366769,-78.47265907,6/26/2011,4:26:00 PM,Sun,SEMINOLE TRAIL,injury crash,Not Provided,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,1.96078E-05,0.007305936,Yes,No,Yes,No
29,199,38.1117833,-78.45349465,6/26/2011,5:30:00 AM,Sun,SEMINOLE TRAIL,property damage crash,South,1. Dawn,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,6.81818E-05,0.021917808,Yes,No,Yes,No
20,34,37.87384268,-78.5526891,7/4/2011,6:28:00 PM,Mon,SCOTTSVILLE ROAD,injury crash,North,2. Daylight,4. Grade - Curve,2. Wet,Accident,0.030377569,1.56347032,0.0012,0.065753425,Yes,Yes,Yes,Yes
810,1470,38.08524372,-78.69879692,7/9/2011,10:50:00 PM,Sat,WHITE HALL ROAD,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.019907987,0.146118721,0.000434783,0.007305936,Yes,No,Yes,No
29,195,38.09213385,-78.46776262,7/9/2011,5:21:00 AM,Sat,SEMINOLE TRAIL,property damage crash,South,1. Dawn,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,3.92157E-05,0.014611872,Yes,No,Yes,No
810,1474,38.10287986,-78.68115084,7/9/2011,11:02:00 PM,Sat,WHITE HALL ROAD,property damage crash,North,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.019907987,0.146118721,0.001304348,0.021917808,Yes,No,Yes,No
614,568,38.11879319,-78.65200514,7/9/2011,10:51:00 PM,Sat,GARTH ROAD,injury crash,East,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.009259485,0.087671233,0.0008,0.014611872,No,No,No,No
786,1392,38.05362468,-78.59545037,7/9/2011,11:32:00 PM,Sat,IVY DEPOT LN,property damage crash,South,5. Darkness - Road Not Lighted,9. Other,1. Dry,Accident,0.002597403,0.014611872,0.002597403,0.014611872,No,No,No,No
64,240,38.00845177,-78.37018473,7/16/2011,9:03:00 PM,Sat,INTERSTATE 64 EAST BOUND,injury crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.006583343,0.898630137,0.000263158,0.03652968,No,No,Yes,No
717,1197,37.87263652,-78.61589332,7/17/2011,11:32:00 PM,Sun,SECRETARYS SAND ROAD,fatal crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.010964302,0.021917808,0.001960784,0.007305936,No,No,No,No
53,219,38.00942356,-78.46375273,7/24/2011,1:55:00 AM,Sun,3529 THOMAS JEFFERSON PKWY,property damage crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.008475812,0.4456621,0.001235955,0.080365297,No,Yes,Yes,Yes
64,237,38.01288619,-78.46971828,7/27/2011,4:40:00 PM,Wed,INTERSTATE 64 EAST,property damage crash,East,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,0.000263158,0.03652968,No,No,Yes,No
20,75,38.06109944,-78.4299256,8/5/2011,6:11:00 PM,Fri,STONY POINT ROAD,injury crash,South,2. Daylight,1. Straight - Level,1. Dry,Accident,0.030377569,1.56347032,0.000263158,0.014611872,Yes,No,Yes,No
20,27,37.82364822,-78.52010325,8/7/2011,12:58:00 AM,Sun,SCOTTSVILLE RD,property damage crash,South,5. Darkness - Road Not Lighted,6. Hillcrest - Curve,1. Dry,Accident,0.030377569,1.56347032,0.000645161,0.029223744,Yes,No,Yes,No
715,1186,37.84895547,-78.58532842,8/18/2011,1:41:00 AM,Thu,6700 BLK,property damage crash,East,5. Darkness - Road Not Lighted,6. Hillcrest - Curve,1. Dry,Accident,0.016878163,0.087671233,0.004166667,0.03652968,Yes,Yes,No,No
250,434,38.00274366,-78.36413659,8/21/2011,5:39:00 AM,Sun,RICHMOND ROAD,injury crash,East,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000727273,0.029223744,Yes,No,Yes,No
637,724,38.02206323,-78.81616602,8/21/2011,1:02:00 AM,Sun,DICKWOODS ROAD,injury crash,East,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.014167045,0.080365297,0.002272727,0.007305936,Yes,No,No,No
600,483,38.09461459,-78.34240686,8/23/2011,3:30:00 PM,Tue,stony point pass,property damage crash,East,2. Daylight,4. Grade - Curve,"11. Sand, Dirt, Gravel",Accident,0.032098765,0.087671233,0.042857143,0.021917808,Yes,No,No,No
250,332,38.03381854,-78.45305019,8/28/2011,6:05:00 PM,Sun,RICHMOND ROAD,property damage crash,East,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.016825849,1.928767123,0.000108108,0.029223744,Yes,No,Yes,No
657,855,38.08588975,-78.50118085,8/28/2011,2:58:00 AM,Sun,LAMBS ROAD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,2. Wet,Accident,0.000178571,0.007305936,0.000178571,0.007305936,No,No,No,No
250,355,38.01395761,-78.39659024,9/4/2011,1:51:00 PM,Sun,RICHMOND RD,injury crash,Not Provided,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.016825849,1.928767123,0.000181818,0.007305936,Yes,No,Yes,No
631,661,38.00619697,-78.51232409,9/5/2011,12:00:00 AM,Mon,5TH STREET EXTENDED,property damage crash,South,6. Darkness - Unknown Road Lighting,2. Curve - Level,1. Dry,Accident,0.022779613,1.234703196,6.66667E-05,0.007305936,Yes,No,Yes,No
631,655,37.99793407,-78.52912863,9/8/2011,2:29:00 AM,Thu,790 OLD LYNCHBURG ROAD,injury crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.022779613,1.234703196,0.004545455,0.073059361,Yes,Yes,Yes,Yes
631,656,38.00007208,-78.52781279,9/11/2011,10:17:00 PM,Sun,HICKORY STREET,property damage crash,East,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.022779613,1.234703196,0.000394737,0.021917808,Yes,No,Yes,No
29,198,38.10586135,-78.45739314,9/15/2011,12:42:00 AM,Thu,2575 SEMINOLE TRAIL,injury crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,2.27273E-05,0.007305936,Yes,No,Yes,No
649,796,38.08961713,-78.41415899,9/24/2011,7:12:00 PM,Sat,PROFFIT RD,injury crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.004837444,0.189954338,0.001904762,0.058447489,No,Yes,Yes,Yes
22,106,38.03493072,-78.34358533,9/24/2011,12:25:00 AM,Sat,LOUISA RD,property damage crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.005519566,0.219178082,0.0004,0.021917808,No,No,Yes,No
64,242,37.99693976,-78.32482001,9/25/2011,2:30:00 PM,Sun,INTERSTATE 64 WEST,injury crash,East,2. Daylight,1. Straight - Level,2. Wet,Accident,0.006583343,0.898630137,0,0.021917808,No,No,Yes,No
1621,2363,38.03795211,-78.64255969,9/29/2011,3:00:00 AM,Thu,200 BLK,property damage crash,North,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.004884488,0.007305936,0,0.007305936,No,No,No,No
676,980,38.11460712,-78.52726751,10/5/2011,8:41:00 PM,Wed,WOODLANDS RD,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.010248568,0.197260274,0.000487805,0.014611872,Yes,No,Yes,No
676,982,38.11135996,-78.51204515,10/7/2011,2:18:00 AM,Fri,woodlands rd,injury crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.010248568,0.197260274,0.000243902,0.007305936,Yes,No,Yes,No
250,434,38.00388697,-78.36609601,10/7/2011,10:58:00 PM,Fri,RICHMOND ROAD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000727273,0.029223744,Yes,No,Yes,No
854,1549,38.08962455,-78.45813046,10/15/2011,7:15:00 PM,Sat,CARRSBROOK DR,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.002093407,0.021917808,0.000666667,0.007305936,No,No,No,No
20,83,38.07784528,-78.40439419,10/24/2011,8:48:00 PM,Mon,stony point rd,property damage crash,North,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.030377569,1.56347032,0.000789474,0.021917808,Yes,No,Yes,No
250,380,38.05115299,-78.69887009,10/28/2011,6:47:00 PM,Fri,ROCKFISH GAP TURNPIKE,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,2. Wet,Accident,0.016825849,1.928767123,0.000545455,0.043835616,Yes,No,Yes,No
866,1566,38.07427305,-78.49009018,10/31/2011,3:22:00 AM,Mon,GREENBRIER DRIVE,property damage crash,Not Provided,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.002608814,0.116894977,0.001219512,0.03652968,No,Yes,No,No
29,199,38.1087927,-78.45543679,11/1/2011,12:33:00 AM,Tue,SEMINOLE TRAIL,property damage crash,North,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,6.81818E-05,0.021917808,Yes,No,Yes,No
708,1139,37.95709213,-78.59752291,11/1/2011,7:56:00 PM,Tue,RED HILL RD,property damage crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.022244837,0.138812785,0.000769231,0.007305936,Yes,No,No,No
20,26,37.83497242,-78.5410178,11/1/2011,2:00:00 AM,Tue,SCOTTSVILLE RD,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.030377569,1.56347032,0.00016129,0.007305936,Yes,No,Yes,No
1670,2399,38.10637616,-78.43637455,11/4/2011,6:38:00 AM,Fri,ASHWOOD BLVD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.001209877,0.029223744,0.000769231,0.014611872,No,No,No,No
250,332,38.03368246,-78.45508682,11/4/2011,11:26:00 PM,Fri,RIVERBEND DR,injury crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000108108,0.029223744,Yes,No,Yes,No
29,199,38.11222953,-78.45320485,11/6/2011,4:05:00 PM,Sun,SEMINOLE TRAIL,injury crash,South,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,6.81818E-05,0.021917808,Yes,No,Yes,No
715,1188,37.84440629,-78.60180517,11/7/2011,6:07:00 PM,Mon,ESMONT ROAD,injury crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.016878163,0.087671233,0.00483871,0.021917808,Yes,No,No,No
